,lat,category,name,transactions,reviews,rating,price_scale,Distance_from_Bike_Station
3094,-122.6294804,Lounges,Gold Dust Meridian,"['delivery', 'pickup']",371,3.5,2,141
3095,-122.6294804,Vietnamese,No Name Pho,"['delivery', 'pickup']",86,4.5,2,271
3096,-122.6294804,Breakfast & Brunch,Bread and Ink Cafe,"['delivery', 'pickup']",536,3.5,2,225
3097,-122.6294804,Bars,Sweet Hereafter,['delivery'],486,4.0,2,501
3098,-122.6294804,Poke,SeaSweets Poke,"['delivery', 'pickup']",340,4.5,2,357
3099,-122.6294804,American (Traditional),Aalto Lounge,['delivery'],243,4.0,1,490
3100,-122.686551,Street Vendors,Thai Yummy,"['delivery', 'pickup']",147,5.0,1,376
3101,-122.686551,Thai,Thai Vendor,['delivery'],16,5.0,2,349
3102,-122.686551,Coffee & Tea,Starbucks,[],20,3.0,1,102
3103,-122.686551,Cafes,Marquam Cafe,[],0,0.0,1,122
3104,-122.686551,American (New),OHSU Mac Hall Bistro,[],4,3.0,2,247
3105,-122.686551,Coffee & Tea,Summit Espresso,[],0,0.0,1,283
3106,-122.686551,Cafeteria,Plaza Cafe Deli Ohsu,[],2,2.5,1,387
3107,-122.68372,Bars,Library Taphouse & Kitchen,"['delivery', 'pickup']",79,4.0,2,70
3108,-122.68372,Chinese,Duck House Chinese Restaurant,"['pickup', 'delivery']",948,4.0,2,303
3109,-122.68372,Chinese,Tasty Corner,"['delivery', 'pickup']",74,4.0,2,164
3110,-122.68372,French,Higgins Restaurant,['delivery'],589,4.0,3,436
3111,-122.68372,Thai,SomTum Thai Kitchen,"['delivery', 'pickup']",69,4.5,2,176
3112,-122.68372,Asian Fusion,Phat Cart,"['delivery', 'pickup']",262,4.5,2,315
3113,-122.68372,American (Traditional),Rogue Hall,['delivery'],143,3.0,2,173
3114,-122.68372,Japanese,Murata Restaurant,"['delivery', 'pickup']",377,4.5,2,398
3115,-122.68372,Donuts,Coco Donuts,"['delivery', 'pickup']",28,4.0,1,19
3116,-122.68372,Pizza,LoveVerona Pizza&Pasta DownTown,"['delivery', 'pickup']",332,4.0,2,243
3117,-122.68372,Sandwiches,Best Baguette,"['delivery', 'pickup']",50,3.5,1,78
3118,-122.68372,Steakhouses,Morton's The Steakhouse,"['delivery', 'pickup']",363,4.0,4,476
3119,-122.68372,Hawaiian,Beastro By Marshawn Lynch,['restaurant_reservation'],137,3.5,2,302
3120,-122.68372,Coffee & Tea,Ole Latte Coffee,[],83,4.5,1,186
3121,-122.68372,Food Stands,Basha's Mediterranean Cuisine,['pickup'],34,4.0,1,86
3122,-122.68372,Cafes,Café Yumm!,"['delivery', 'pickup']",168,3.5,1,102
3123,-122.68372,Coffee & Tea,In J Coffee,['delivery'],80,5.0,1,313
3124,-122.68372,Donuts,Sesame Donuts,"['delivery', 'pickup']",106,4.5,1,257
3125,-122.68372,Latin American,Love Belizean,"['delivery', 'pickup']",159,5.0,2,232
3126,-122.68372,Karaoke,Cheerful Tortoise,['delivery'],226,3.0,1,209
3127,-122.6932457,Vietnamese,The Boiling Bowl,"['pickup', 'delivery']",211,4.0,2,100
3128,-122.6932457,Breakfast & Brunch,HunnyMilk,['delivery'],371,4.5,2,120
3129,-122.6932457,Mediterranean,Carina Lounge,"['pickup', 'delivery']",197,4.5,2,209
3130,-122.6932457,Breweries,Kells Brewery,['delivery'],243,4.0,2,77
3131,-122.6932457,Burmese,Top Burmese,"['pickup', 'delivery']",380,4.5,2,233
3132,-122.6932457,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,177
3133,-122.6932457,Sports Bars,Lightning Will Bar & Grill,"['pickup', 'delivery']",111,4.0,2,171
3134,-122.6932457,Soup,Elephants Delicatessen,"['pickup', 'delivery']",819,4.5,2,268
3135,-122.6932457,Steakhouses,RingSide Steakhouse,['delivery'],1028,4.0,3,206
3136,-122.6932457,Italian,Gilda's Italian Restaurant,"['pickup', 'delivery', 'restaurant_reservation']",577,4.5,2,456
3137,-122.6932457,Thai,Thai Bloom!,['delivery'],639,4.0,2,446
3138,-122.6932457,Tabletop Games,Mox Boarding House - Portland,[],97,4.5,2,218
3139,-122.6932457,American (New),Papa Haydn Northwest,['delivery'],1296,4.0,2,607
3140,-122.6932457,Mexican,Mazatlan Mexican Restaurant,"['pickup', 'delivery']",156,3.5,2,133
3141,-122.6932457,Lounges,Bartini,['delivery'],591,4.0,2,267
3142,-122.6932457,Sports Bars,Kingston Sports Bar & Grill,['delivery'],112,3.0,1,108
3143,-122.6932457,Japanese,Takibi,[],95,4.0,2,415
3144,-122.6932457,American (New),Gracie's,['delivery'],339,4.0,2,541
3145,-122.6932457,Salad,The Soop,"['pickup', 'delivery']",92,5.0,2,259
3146,-122.6932457,Lounges,Pope House Bourbon Lounge,['delivery'],334,4.0,2,285
3147,-122.537776,Sports Bars,Bridge City Taproom,['delivery'],431,4.5,2,122
3148,-122.537776,Tea Rooms,Just Tea,['delivery'],63,4.5,1,156
3149,-122.537776,Mexican,Don Pedro Restaurant,['delivery'],124,3.0,1,134
3150,-122.537776,Mexican,Los Francos,['delivery'],76,4.5,1,274
3151,-122.537776,Bars,Magic Inn,['delivery'],8,4.0,1,103
3152,-122.537776,Dive Bars,Montana's Bar,[],13,4.0,2,444
3153,-122.7591351,German,Urban German Wursthaus,"['delivery', 'pickup']",116,4.0,2,272
3154,-122.7591351,Mexican,Tienda Santa Cruz,[],536,4.5,1,481
3155,-122.7591351,Vegan,Homegrown Smoker,['delivery'],696,4.5,2,494
3156,-122.7591351,Gastropubs,Stormbreaker Brewing St. Johns,"['delivery', 'pickup']",121,3.5,2,567
3157,-122.7591351,American (Traditional),John Street Cafe,"['delivery', 'pickup']",260,4.0,2,572
3158,-122.7591351,Diners,Rockabilly Cafe,"['pickup', 'delivery']",79,4.0,2,527
3159,-122.7591351,Comfort Food,Paiku,"['delivery', 'pickup']",120,4.5,2,569
3160,-122.7591351,Coffee & Tea,The Great North,['delivery'],71,4.5,1,525
3161,-122.7591351,Pizza,Louie's Pizza & Catering,"['delivery', 'pickup']",81,4.0,2,526
3162,-122.7591351,Sushi Bars,Mikasa Sushi and Ramen,"['delivery', 'pickup']",104,4.0,2,546
3163,-122.7591351,Coffee & Tea,Affogato,['delivery'],118,4.5,1,509
3164,-122.7591351,Beer Bar,Hoplandia,[],30,4.5,1,405
3165,-122.7591351,Thai,Thai Cottage,"['delivery', 'pickup']",252,3.5,2,485
3166,-122.7591351,Art Galleries,Wonderwood Springs,[],25,4.5,2,565
3167,-122.7591351,Cocktail Bars,The Garrison,['delivery'],29,4.5,1,545
3168,-122.7591351,Pizza,Pizza Nostra,"['delivery', 'pickup']",75,4.0,1,398
3169,-122.7591351,Dive Bars,Slim's Cocktail Bar & Restaurant,['delivery'],176,3.5,1,520
3170,-122.7591351,Food Trucks,Farmfood Cart,"['delivery', 'pickup']",56,4.5,1,590
3171,-122.7591351,American (Traditional),Marie's,['delivery'],24,4.0,1,548
3172,-122.7591351,Burgers,Burgerville,['delivery'],94,2.5,1,442
3173,-122.5470577,American (Traditional),McGillacuddy's Sports Bar,['delivery'],101,4.0,2,92
3174,-122.5470577,Mexican,El Indio,"['delivery', 'pickup']",268,3.5,2,114
3175,-122.5470577,Coffee & Tea,Jet Black Coffee,['delivery'],133,4.5,2,54
3176,-122.5470577,Breakfast & Brunch,Gateway Breakfast House,['delivery'],385,4.0,2,213
3177,-122.5470577,Taiwanese,Taipei Noodle Haus,"['delivery', 'pickup']",109,3.5,2,315
3178,-122.5470577,American (Traditional),Clamity Jae's,['delivery'],67,3.0,1,310
3179,-122.5470577,Sports Bars,108 Bar N Grill,[],37,4.0,1,274
3180,-122.5470577,Ice Cream & Frozen Yogurt,Baskin-Robbins,['delivery'],14,3.5,2,188
3181,-122.5470577,Pizza,Papa Murphy's,['delivery'],26,3.5,2,314
3182,-122.5470577,Convenience Stores,7-Eleven,"['delivery', 'pickup']",5,3.5,1,196
3183,-122.5470577,Delis,Joseph's Deli,[],3,3.0,1,288
3184,-122.537573,Sports Bars,Bridge City Taproom,['delivery'],431,4.5,2,456
3185,-122.537573,Mexican,Los Francos,['delivery'],76,4.5,1,318
3186,-122.537573,Breakfast & Brunch,Pig-N-Pancake,['delivery'],147,3.5,2,433
3187,-122.537573,Mexican,La Isla Bonita,"['delivery', 'pickup']",91,3.5,2,283
3188,-122.537573,Mexican,Don Pedro Restaurant,['delivery'],124,3.0,1,447
3189,-122.537573,Dive Bars,Montana's Bar,[],13,4.0,2,497
3190,-122.537573,Fast Food,KFC,"['delivery', 'pickup']",34,2.0,1,444
3191,-122.537573,Bars,Magic Inn,['delivery'],8,4.0,1,476
3192,-122.537573,Mexican,Taco Bell,['delivery'],34,2.0,1,501
3193,-122.537573,Pizza,Little Caesers Pizza,[],17,2.0,1,346
3194,-122.6535114,Modern European,Swiss Hibiscus,['delivery'],565,5.0,2,165
3195,-122.6535114,American (New),Radio Room,['delivery'],769,3.5,2,66
3196,-122.6535114,Beer Bar,Alberta Street Pub,"['pickup', 'delivery']",161,4.0,2,97
3197,-122.6535114,American (New),Tin Shed Garden Cafe,['delivery'],1928,4.5,2,206
3198,-122.6535114,Vegan,The Bye and Bye,['delivery'],914,4.0,2,134
3199,-122.6535114,Dive Bars,Donnie Vegas,['delivery'],95,4.0,1,9
3200,-122.6535114,Thai,Hat Yai,['delivery'],649,4.5,2,553
3201,-122.6535114,Italian,Gumba,"['pickup', 'delivery']",431,4.5,2,492
3202,-122.6535114,Chicken Wings,Alberta Street Market,['delivery'],107,4.5,1,225
3203,-122.6535114,Cocktail Bars,Keys Lounge,"['pickup', 'delivery']",105,4.5,2,653
3204,-122.6535114,Sushi Bars,Bamboo Sushi,"['delivery', 'pickup']",260,4.0,2,177
3205,-122.6535114,Barbeque,Podnah's Pit Barbecue,"['pickup', 'delivery']",1559,4.0,2,578
3206,-122.6535114,Gastropubs,Grain & Gristle,['delivery'],491,4.0,2,475
3207,-122.6535114,Mexican,La Taq,"['pickup', 'delivery']",234,4.0,2,568
3208,-122.6535114,Sandwiches,Fuel Cafe,"['pickup', 'delivery']",372,4.0,2,234
3209,-122.6535114,Coffee Roasteries,Case Study Coffee,['delivery'],204,4.5,1,185
3210,-122.6535114,Chinese,Yang‘s Noodle,"['pickup', 'delivery']",192,4.0,2,403
3211,-122.6535114,Turkish,PDX Dönerländ,['delivery'],116,4.5,1,597
3212,-122.6535114,Acai Bowls,Carioca Bowls,"['delivery', 'pickup']",244,4.5,2,264
3213,-122.6535114,Vietnamese,Dolicious,['delivery'],111,4.5,1,311
3214,-122.5814223,Breakfast & Brunch,Cameo Cafe,"['pickup', 'delivery']",551,4.0,2,205
3215,-122.5814223,Pubs,Park City Pub,['delivery'],110,4.0,1,145
3216,-122.5814223,Food Trucks,Reeva,[],18,5.0,2,158
3217,-122.5814223,Indian,Namaste  Indian Cuisine - Portland,"['pickup', 'delivery']",529,3.5,2,400
3218,-122.5814223,Bars,KCs Deli,['delivery'],18,4.0,1,443
3219,-122.5814223,Pubs,Korner Pocket,[],17,4.0,1,552
3220,-122.5814223,Fast Food,Popeyes Louisiana Kitchen,"['pickup', 'delivery']",120,2.0,1,346
3221,-122.5814223,Pizza,Domino's Pizza,[],41,2.0,1,292
3222,-122.5814223,Pizza,Pizza Hut,"['pickup', 'delivery']",34,2.0,1,343
3223,-122.5814223,Fast Food,McDonald's,['delivery'],23,2.0,1,509
3224,-122.5814223,Convenience Stores,7-Eleven,[],4,1.5,1,329
3225,-122.6854375,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,78
3226,-122.6854375,Pubs,10 Barrel Brewing Portland,"['delivery', 'pickup']",1088,4.0,2,29
3227,-122.6854375,Wine Bars,Andina,['delivery'],3202,4.5,3,94
3228,-122.6854375,Tapas/Small Plates,Khao San Pearl,"['delivery', 'pickup']",695,4.0,2,52
3229,-122.6854375,Brewpubs,Deschutes Brewery Portland Public House,"['delivery', 'pickup']",3427,4.0,2,301
3230,-122.6854375,Sports Bars,Brix Tavern - Pearl District,['delivery'],1060,3.5,2,143
3231,-122.6854375,Sports Bars,River Pig Saloon,"['delivery', 'pickup']",378,4.0,2,151
3232,-122.6854375,Japanese,Janken,[],150,4.5,4,129
3233,-122.6854375,Brewpubs,Von Ebert Brewing,"['delivery', 'pickup']",355,4.0,2,191
3234,-122.6854375,Italian,Piattino,"['delivery', 'pickup']",517,4.0,2,212
3235,-122.6854375,Bakeries,Roste Chocolate House,"['delivery', 'pickup']",96,5.0,2,65
3236,-122.6854375,Pizza,The Star,['delivery'],340,4.0,2,197
3237,-122.6854375,Southern,Screen Door Pearl District,['delivery'],576,4.5,2,303
3238,-122.6854375,Pizza,Oven and Shaker,['delivery'],779,4.0,2,229
3239,-122.6854375,Italian,Grassa,"['delivery', 'pickup']",1971,4.0,2,431
3240,-122.6854375,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,389
3241,-122.6854375,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,456
3242,-122.6854375,Bars,Cider Bite,"['delivery', 'pickup']",249,4.5,2,184
3243,-122.6854375,Sushi Bars,Yama Sushi & Sake Bar,"['delivery', 'pickup']",945,4.0,2,559
3244,-122.6854375,American (New),Arden ,['delivery'],178,4.5,3,311
3245,-122.6892561,Mediterranean,Mediterranean Exploration Company,['delivery'],925,4.5,2,373
3246,-122.6892561,Wine Bars,Andina,['delivery'],3202,4.5,3,373
3247,-122.6892561,Vietnamese,Fish Sauce,"['delivery', 'pickup']",300,4.0,2,69
3248,-122.6892561,Breakfast & Brunch,Hostel Cafe,"['delivery', 'pickup']",62,4.0,2,82
3249,-122.6892561,Tapas/Small Plates,Khao San Pearl,"['delivery', 'pickup']",695,4.0,2,249
3250,-122.6892561,Breakfast & Brunch,Cheryl’s on 12th,"['delivery', 'pickup']",2409,4.5,2,620
3251,-122.6892561,Burmese,Top Burmese,"['pickup', 'delivery']",380,4.5,2,419
3252,-122.6892561,Pubs,10 Barrel Brewing Portland,"['delivery', 'pickup']",1088,4.0,2,299
3253,-122.6892561,Italian,Grassa,"['pickup', 'delivery']",1971,4.0,2,597
3254,-122.6892561,Seafood,Jake's Famous Crawfish,"['delivery', 'pickup']",1812,4.0,3,563
3255,-122.6892561,Mediterranean,Carina Lounge,"['delivery', 'pickup']",197,4.5,2,383
3256,-122.6892561,Bakeries,Ken's Artisan Bakery,['delivery'],891,4.5,1,386
3257,-122.6892561,Italian,Gilda's Italian Restaurant,"['delivery', 'pickup', 'restaurant_reservation']",577,4.5,2,423
3258,-122.6892561,Cinema,Mission Theater,['delivery'],169,4.0,2,114
3259,-122.6892561,Italian,Piattino,"['delivery', 'pickup']",517,4.0,2,497
3260,-122.6892561,Brewpubs,Von Ebert Brewing,"['delivery', 'pickup']",355,4.0,2,398
3261,-122.6892561,Pizza,The Star,['delivery'],340,4.0,2,404
3262,-122.6892561,Chicken Shop,Nong’s Khao Man Gai,"['delivery', 'pickup']",295,4.5,2,500
3263,-122.6892561,American (New),Cassidy's Restaurant and Bar,"['delivery', 'pickup']",205,4.0,2,465
3264,-122.6892561,Italian,Serratto,['delivery'],705,4.0,3,573
3265,-122.6848349,Venues & Event Spaces,Backyard Social,['delivery'],107,4.5,2,154
3266,-122.6848349,Bars,The Old Gold,['delivery'],197,4.0,2,335
3267,-122.6848349,Bubble Tea,Auntea Ha,"['delivery', 'pickup']",82,5.0,2,208
3268,-122.6848349,Tapas/Small Plates,Pollo Bravo,"['delivery', 'pickup']",186,4.5,2,390
3269,-122.6848349,Mediterranean,SPITZ,"['delivery', 'pickup']",196,4.0,2,338
3270,-122.6848349,Coffee & Tea,La Perlita,['delivery'],246,5.0,1,276
3271,-122.6848349,Mexican,Gonzalez Taqueria,['delivery'],58,4.5,1,126
3272,-122.6848349,Pizza,Atomic Pizza,['delivery'],55,3.5,1,188
3273,-122.6848349,Bars,Haymaker,"['delivery', 'pickup']",86,4.5,2,378
3274,-122.6848349,"Beer, Wine & Spirits",Milk Glass Mrkt,['delivery'],171,4.0,2,383
3275,-122.6848349,Sports Bars,George's Corner Tavern,['delivery'],109,4.0,2,180
3276,-122.6848349,Sports Bars,Satellite Tavern,['delivery'],56,3.5,2,339
3277,-122.6848349,Ice Cream & Frozen Yogurt,Portland Ice Cream Company,['delivery'],25,3.0,2,425
3278,-122.674166,Steakhouses,Wilfs Restaurant & Jazz Bar,['delivery'],295,3.5,3,166
3279,-122.674166,Italian,Allora,"['delivery', 'pickup']",328,4.0,2,504
3280,-122.674166,Vietnamese,Butterfly Belly Asian Cuisine,"['delivery', 'pickup']",519,4.0,2,540
3281,-122.674166,Italian,Trattoria Gallo Nero,['delivery'],306,4.0,2,616
3282,-122.674166,Moroccan,Kasbah Moroccan Cafe,"['delivery', 'pickup']",362,5.0,2,465
3283,-122.674166,Bars,Tanner Creek Tavern,['delivery'],126,4.0,2,587
3284,-122.674166,Diners,Fuller's Coffee Shop,"['delivery', 'pickup']",452,4.0,2,659
3285,-122.674166,Bars,The Society Cafe,['delivery'],83,4.5,1,448
3286,-122.674166,Grocery,World Foods,['delivery'],192,4.5,2,596
3287,-122.674166,Tea Rooms,The Tao Of Tea -  Lan Su Garden,[],113,4.5,2,329
3288,-122.674166,Chinese,Golden Horse,"['delivery', 'pickup']",190,3.5,2,405
3289,-122.674166,Pizza,HOTLIPS Pizza - Pearl,"['delivery', 'pickup']",301,4.0,1,502
3290,-122.674166,Pizza,Old Town Pizza & Brewing,"['delivery', 'pickup']",443,3.5,2,481
3291,-122.674166,Gay Bars,Stag PDX,[],117,3.5,2,456
3292,-122.674166,Bagels,Bowery Bagels,['delivery'],228,3.5,1,443
3293,-122.674166,Caribbean,Burrito Bar,"['delivery', 'pickup']",234,4.0,1,516
3294,-122.674166,Cocktail Bars,Sante Bar,['delivery'],56,4.5,2,509
3295,-122.674166,American (New),Lot Four Urban Eatery,['delivery'],17,4.0,2,548
3296,-122.674166,Chinese,Republic Cafe,"['delivery', 'pickup']",125,3.0,2,420
3297,-122.674166,Coffee & Tea,Monte Rossa Cafe,['delivery'],21,5.0,1,335
3298,-122.583548,Bars,East Glisan Pizza Lounge,['delivery'],403,4.5,2,191
3299,-122.583548,Vietnamese,Bui Natural Tofu,['delivery'],196,4.5,1,78
3300,-122.583548,Vietnamese,Hanoi Kitchen,['delivery'],296,4.0,1,135
3301,-122.583548,Sandwiches,The House Of Banh Mi,['delivery'],226,4.5,1,109
3302,-122.583548,Cocktail Bars,Blank Slate,['delivery'],75,5.0,2,374
3303,-122.583548,Grocery,Tienda Santa Cruz,['delivery'],109,4.5,1,588
3304,-122.583548,Food Trucks,Puddletown Bagels - Cartlandia,"['pickup', 'delivery']",104,4.0,1,430
3305,-122.583548,Somali,Amir's Motherland Dish,"['pickup', 'delivery']",28,4.5,1,474
3306,-122.583548,Food Court,The Yard at Montavilla - Food Carts,[],12,4.5,2,430
3307,-122.583548,Chicken Wings,Chicken Little Restaurant,['delivery'],56,3.5,1,234
3308,-122.583548,Chinese,Happy Dragon,"['pickup', 'delivery']",70,3.5,2,361
3309,-122.583548,Bars,Montavilla Saloon,[],34,3.5,1,190
3310,-122.583548,Noodles,Fortune BBQ Noodle House,[],51,4.0,2,578
3311,-122.583548,Bars,Hour-Glass Pub and Eatery,['delivery'],62,4.0,1,234
3312,-122.583548,Burgers,Burgerville,['pickup'],104,2.5,1,383
3313,-122.583548,Vietnamese,Thanh Son Tofu,[],18,4.0,1,446
3314,-122.583548,Burgers,Wendy's,['delivery'],31,2.0,1,398
3315,-122.57900777,Mexican,Mixteca Mexican Restaurant,"['pickup', 'delivery']",114,4.5,1,156
3316,-122.57900777,Noodles,Master Kong,"['pickup', 'delivery']",434,4.0,2,249
3317,-122.57900777,Southern,My Brother's Crawfish,"['pickup', 'delivery']",703,3.5,2,299
3318,-122.57900777,Mexican,El Tapatio Restaurant,"['pickup', 'delivery']",115,3.5,2,141
3319,-122.57900777,Thai,Thai Fresh Restaurant & Catering,"['pickup', 'delivery']",286,4.0,2,213
3320,-122.57900777,Vietnamese,Pho Kim,"['pickup', 'delivery']",237,4.0,2,219
3321,-122.57900777,Creperies,Mojo Crepes,['delivery'],247,4.0,1,203
3322,-122.57900777,Vegetarian,Van Hanh Vegan Restaurant ,"['pickup', 'delivery']",270,4.0,1,220
3323,-122.57900777,Korean,Sokongdong Tofu & BBQ,"['pickup', 'delivery']",299,4.0,2,410
3324,-122.57900777,Dim Sum,Best Taste To Go,['delivery'],71,3.5,2,162
3325,-122.57900777,Chinese,Jin Jin Deli,"['pickup', 'delivery']",105,4.5,2,350
3326,-122.57900777,Latin American,El Inka,"['pickup', 'delivery']",171,4.0,2,367
3327,-122.57900777,Vietnamese,Ha VL,[],332,4.5,2,276
3328,-122.57900777,Vietnamese,Pho Van Restaurant,"['pickup', 'delivery']",487,3.5,2,469
3329,-122.57900777,Food Trucks,Taqueria Jalisco,[],21,4.5,1,92
3330,-122.57900777,Chinese,Beijing Hot Pot,['delivery'],206,4.0,2,314
3331,-122.57900777,Szechuan,Pot & Spicy,[],137,4.5,1,298
3332,-122.57900777,Japanese,Kura Sushi,"['pickup', 'delivery']",138,4.0,2,292
3333,-122.57900777,Bakeries,King's Bakery,['delivery'],111,4.0,1,82
3334,-122.57900777,Dim Sum,Excellent Cuisine,"['pickup', 'delivery']",112,3.5,2,474
3335,-122.7354239,Mexican,Rose City Taqueria,['delivery'],237,4.0,1,20
3336,-122.7354239,Food Trucks,El Coyote,['delivery'],74,5.0,1,37
3337,-122.7354239,Breakfast & Brunch,Over Easy,"['pickup', 'delivery']",51,3.0,2,221
3338,-122.7354239,Convenience Stores,7-Eleven,[],4,3.0,1,135
3339,-122.5584874,Mediterranean,Grill On the Go,"['delivery', 'pickup']",131,4.5,1,33
3340,-122.5584874,Steakhouses,Sayler's Old Country Kitchen,['delivery'],852,4.0,3,252
3341,-122.5584874,Sushi Bars,Fujiyama Sushi Bar,"['delivery', 'pickup']",152,3.5,1,159
3342,-122.5584874,Mexican,Los Arcos Mexican Food,[],37,4.0,1,18
3343,-122.5584874,Seafood,Mi Cava & Cocina,[],105,4.0,2,474
3344,-122.5584874,Korean,Asian Sister Cuisine,[],12,4.0,1,5
3345,-122.5584874,Breakfast & Brunch,Elmer's Restaurant,[],205,4.0,2,394
3346,-122.5584874,Mexican,Taqueria Antojitos Yucateco,"['delivery', 'pickup']",70,4.5,1,23
3347,-122.5584874,Coffee & Tea,Starbucks,['delivery'],60,3.0,2,40
3348,-122.5584874,Thai,Thai Garden,[],180,4.0,1,43
3349,-122.5584874,Conveyor Belt Sushi,Sushi Sapporo,"['delivery', 'pickup']",94,4.5,2,362
3350,-122.5584874,Italian,Olive Garden Italian Restaurant,[],206,3.0,2,288
3351,-122.5584874,Cheesesteaks,Bibo's Philly Cheese Steaks,"['delivery', 'pickup']",8,4.5,1,33
3352,-122.5584874,Burgers,Red Robin Gourmet Burgers and Brews,"['delivery', 'pickup']",186,2.5,2,205
3353,-122.5584874,Fast Food,Arby's,"['delivery', 'pickup']",25,2.5,1,84
3354,-122.5584874,Pubs,McMenamins Mall 205 Pub,['delivery'],162,3.0,2,440
3355,-122.5584874,Coffee & Tea,Coffee's On,['delivery'],39,4.0,1,362
3356,-122.5584874,Diners,Denny's,"['delivery', 'pickup']",134,2.0,1,180
3357,-122.5584874,Chinese,Panda Express,"['delivery', 'pickup']",47,2.5,1,146
3358,-122.5584874,Fast Food,Burger King,['delivery'],42,1.5,1,113
3359,-122.5788583,Asian Fusion,WokShop Kitchen,"['delivery', 'pickup']",314,4.5,1,423
3360,-122.5788583,Dive Bars,Utopia Restaurant & Lounge,"['delivery', 'pickup']",72,3.5,1,278
3361,-122.5788583,Chinese,Eastern Cathay Restaurant and Lounge,['delivery'],50,3.0,1,92
3362,-122.5788583,Chinese,New Happy Fortune Chinese Restaurant,"['delivery', 'pickup']",124,3.0,1,484
3363,-122.5788583,American (Traditional),Pappys Bar & Grill,['delivery'],17,3.5,1,245
3364,-122.5788583,Restaurants,Pappy's Drive-In,[],1,3.0,1,245
3365,-122.667667,Music Venues,The Waypost,['delivery'],116,4.0,1,157
3366,-122.667667,Thai,Zaap Thai,['delivery'],234,5.0,2,626
3367,-122.667667,Mexican,Tamale Boy,"['pickup', 'delivery']",156,4.5,2,592
3368,-122.667667,Dive Bars,Cliff’s PDX,['delivery'],38,4.5,2,537
3369,-122.667667,Ramen,Izakaya Kichinto,['delivery'],318,4.0,2,513
3370,-122.667667,Asian Fusion,Smokin Fire Fish,['delivery'],245,4.5,2,601
3371,-122.667667,Cafes,Bread & Honey Cafe,"['pickup', 'delivery']",229,4.5,2,455
3372,-122.667667,Caribbean,Yaad Style Jamaican Cuisine,"['pickup', 'delivery']",161,4.0,2,681
3373,-122.667667,Burgers,Killer Burger,"['pickup', 'delivery']",50,4.5,2,589
3374,-122.667667,Food Trucks,Pepe Chile Taqueria & Catering,"['pickup', 'delivery']",94,4.5,2,387
3375,-122.667667,Bakeries,Grand Central Bakery,['delivery'],136,4.0,1,586
3376,-122.667667,Vegetarian,Queen of Sheba,['delivery'],234,4.0,2,664
3377,-122.667667,Vegan,The Whole Bowl,"['pickup', 'delivery']",53,4.5,1,475
3378,-122.667667,Bars,Maui's on Williams,[],64,4.0,1,465
3379,-122.667667,Fast Food,Popeyes Louisiana Kitchen,"['pickup', 'delivery']",65,3.5,1,510
3380,-122.667667,Cafes,Heartbeats Café,[],17,4.0,1,223
3381,-122.667667,Food Stands,The Soul Food Paradise Food Cart,[],2,5.0,1,406
3382,-122.667667,Grocery,Merkato Ethiopian Music & Food Store,[],11,3.5,1,601
3383,-122.55386,Thai,Siam Grill,"['pickup', 'delivery']",220,4.0,1,168
3384,-122.55386,Indian,Namaste Bazaar,"['pickup', 'delivery']",105,4.0,1,215
3385,-122.55386,American (Traditional),McGillacuddy's Sports Bar,['delivery'],101,4.0,2,441
3386,-122.55386,Mexican,El Indio,"['pickup', 'delivery']",268,3.5,2,432
3387,-122.55386,Coffee & Tea,Jet Black Coffee,['delivery'],133,4.5,2,477
3388,-122.55386,American (Traditional),Clamity Jae's,['delivery'],67,3.0,1,223
3389,-122.55386,Tacos,Muchas Gracias Mexican Food,"['pickup', 'delivery']",102,3.0,1,428
3390,-122.55386,Sports Bars,108 Bar N Grill,[],37,4.0,1,258
3391,-122.55386,Sports Bars,Bradford's Sports Lounge,[],49,3.0,2,161
3392,-122.55386,Juice Bars & Smoothies,Jamba,['delivery'],23,4.0,2,396
3393,-122.55386,Ice Cream & Frozen Yogurt,Baskin-Robbins,['delivery'],14,3.5,2,344
3394,-122.55386,Burgers,McDonalds,['delivery'],27,1.5,1,232
3395,-122.55386,Japanese,Ichi 15 Teriyaki,"['pickup', 'delivery']",43,3.0,1,400
3396,-122.55386,Fast Food,Carl's Jr,"['pickup', 'delivery']",35,2.5,1,364
3397,-122.55386,Coffee & Tea,STARBUCKS COFFEE,['delivery'],20,3.5,2,447
3398,-122.55386,Chicken Wings,Pizza Hut,"['pickup', 'delivery']",4,2.5,1,171
3399,-122.55386,Sandwiches,Subway,"['pickup', 'delivery']",16,3.0,1,439
3400,-122.55386,Delis,Joseph's Deli,[],3,3.0,1,249
3401,-122.6093459,Mexican,Mariscos el Malecon,"['pickup', 'delivery']",57,4.0,2,680
3402,-122.6846036,Chinese,Duck House Chinese Restaurant,"['pickup', 'delivery']",948,4.0,2,157
3403,-122.6846036,Pizza,LoveVerona Pizza&Pasta DownTown,"['pickup', 'delivery']",332,4.0,2,98
3404,-122.6846036,Thai,SomTum Thai Kitchen,"['pickup', 'delivery']",69,4.5,2,116
3405,-122.6846036,Asian Fusion,Phat Cart,"['pickup', 'delivery']",262,4.5,2,185
